StationID,Date,Time,Temp,RelHum,Rain,SolarRad
1,22/07/20,13:30,25.8,60,0.00,491
1,22/07/20,14:00,25.8,59,0.00,476
1,22/07/20,14:30,26.1,58,0.00,365
1,22/07/20,15:00,26.0,58,0.00,316
1,22/07/20,15:30,26.2,58,0.00,299
1,22/07/20,16:00,25.8,60,0.00,243
1,22/07/20,16:30,26.3,59,0.00,238
1,22/07/20,17:00,25.6,61,0.00,103
1,22/07/20,17:30,23.6,69,0.00,29
1,22/07/20,18:00,23.1,71,0.00,7
1,22/07/20,18:30,22.6,72,0.00,0
1,22/07/20,19:00,22.3,73,0.00,0
1,22/07/20,19:30,21.7,75,0.00,0
1,22/07/20,20:00,21.7,76,0.00,0
1,22/07/20,20:30,21.1,78,0.00,0
1,22/07/20,21:00,20.1,82,0.00,0
1,22/07/20,21:30,20.3,81,0.00,0
1,22/07/20,22:00,20.1,82,0.00,0
1,22/07/20,22:30,20.2,81,0.00,0
1,22/07/20,23:00,20.1,80,0.00,0
1,22/07/20,23:30,20.0,80,0.00,0
1,23/07/20,00:00,19.8,80,0.00,0
1,23/07/20,0:30,19.8,80,0.00,0
1,23/07/20,1:00,19.5,81,0.00,0
1,23/07/20,1:30,19.1,82,0.00,0
1,23/07/20,2:00,18.9,82,0.00,0
1,23/07/20,2:30,18.6,84,0.00,0
1,23/07/20,3:00,18.3,85,0.00,0
1,23/07/20,3:30,18.4,84,0.00,0
1,23/07/20,4:00,18.2,84,0.00,0
1,23/07/20,4:30,18.3,84,0.00,0
1,23/07/20,5:00,17.4,87,0.00,0
1,23/07/20,5:30,18.6,83,0.00,0
1,23/07/20,6:00,18.1,84,0.00,0
1,23/07/20,6:30,17.8,84,0.00,0
1,23/07/20,7:00,16.2,90,0.00,0
1,23/07/20,7:30,17.4,86,0.00,0
1,23/07/20,8:00,17.9,84,0.00,17
1,23/07/20,8:30,17.8,84,0.00,54
1,23/07/20,9:00,18.6,82,0.00,133
1,23/07/20,9:30,19.1,82,0.00,217
1,23/07/20,10:00,20.3,78,0.00,305
1,23/07/20,10:30,21.1,74,0.00,428
1,23/07/20,11:00,21.3,73,0.00,516
1,23/07/20,11:30,21.3,71,0.00,488
1,23/07/20,12:00,22.2,69,0.00,562
1,23/07/20,12:30,23.1,68,0.00,629
1,23/07/20,13:00,23.3,69,0.00,597
1,23/07/20,13:30,24.5,61,0.00,439
1,23/07/20,14:00,25.7,56,0.00,484
1,23/07/20,14:30,26.1,57,0.00,397
1,23/07/20,15:00,26.0,55,0.00,342
1,23/07/20,15:30,25.8,55,0.00,287
1,23/07/20,16:00,25.1,60,0.00,191
1,23/07/20,16:30,24.9,64,0.00,173
1,23/07/20,17:00,24.2,65,0.00,131
1,23/07/20,17:30,22.9,69,0.00,65
1,23/07/20,18:00,22.1,72,0.00,15
1,23/07/20,18:30,21.4,73,0.00,0
1,23/07/20,19:00,20.9,75,0.00,0
1,23/07/20,19:30,20.7,75,0.00,0
1,23/07/20,20:00,20.4,76,0.00,0
1,23/07/20,20:30,20.7,76,0.00,0
1,23/07/20,21:00,20.6,76,0.00,0
1,23/07/20,21:30,20.1,78,0.00,0
1,23/07/20,22:00,20.1,78,0.00,0
1,23/07/20,22:30,19.7,80,0.00,0
1,23/07/20,23:00,19.5,80,0.00,0
1,23/07/20,23:30,19.5,80,0.00,0
1,24/07/20,00:00,19.5,79,0.00,0
1,24/07/20,0:30,19.3,79,0.00,0
1,24/07/20,1:00,19.5,78,0.00,0
1,24/07/20,1:30,19.5,78,0.00,0
1,24/07/20,2:00,19.6,77,0.00,0
1,24/07/20,2:30,19.2,77,0.00,0
1,24/07/20,3:00,18.1,82,0.00,0
1,24/07/20,3:30,18.1,82,0.00,0
1,24/07/20,4:00,17.6,84,0.00,0
1,24/07/20,4:30,15.7,94,0.00,0
1,24/07/20,5:00,15.5,95,0.00,0
1,24/07/20,5:30,15.4,96,0.00,0
1,24/07/20,6:00,15.1,96,0.00,0
1,24/07/20,6:30,14.6,96,0.00,0
1,24/07/20,7:00,14.3,96,0.00,0
1,24/07/20,7:30,13.7,96,0.00,0
1,24/07/20,8:00,12.7,96,0.00,0
1,24/07/20,8:30,11.8,96,0.00,11
1,24/07/20,9:00,11.6,96,0.00,32
1,24/07/20,9:30,11.3,95,0.00,49
1,24/07/20,10:00,11.6,94,0.00,77
1,24/07/20,10:30,11.2,93,0.00,65
1,24/07/20,11:00,11.1,93,0.00,127
1,24/07/20,11:30,11.3,94,0.00,189
1,24/07/20,12:00,11.1,94,0.00,153
1,24/07/20,12:30,10.4,96,0.00,83
1,24/07/20,13:00,10.8,92,0.00,74
1,24/07/20,13:30,10.9,90,0.00,86
1,24/07/20,14:00,10.9,88,0.00,69
1,24/07/20,14:30,10.7,88,0.00,74
1,24/07/20,15:00,10.3,87,0.00,57
1,24/07/20,15:30,9.9,89,0.00,32
1,24/07/20,16:00,9.7,89,0.00,24
1,24/07/20,16:30,8.8,93,0.00,11
1,24/07/20,17:00,8.8,92,0.00,6
1,24/07/20,17:30,8.8,91,0.00,2
1,24/07/20,18:00,8.6,92,0.00,0
1,24/07/20,18:30,8.2,94,1.27,0
1,24/07/20,19:00,7.9,94,0.51,0
1,24/07/20,19:30,7.4,93,0.51,0
1,24/07/20,20:00,7.3,94,0.00,0
1,24/07/20,20:30,7.3,95,0.51,0
1,24/07/20,21:00,6.8,96,2.54,0
1,24/07/20,21:30,6.9,96,0.51,0
1,24/07/20,22:00,6.7,96,2.03,0
1,24/07/20,22:30,6.5,96,4.06,0
1,24/07/20,23:00,6.4,96,4.32,0
1,24/07/20,23:30,6.4,97,2.29,0
1,25/07/20,00:00,6.2,96,2.79,0
1,25/07/20,0:30,6.1,96,3.56,0
1,25/07/20,1:00,6.1,96,2.29,0
1,25/07/20,1:30,5.6,95,5.08,0
1,25/07/20,2:00,5.5,96,1.27,0
1,25/07/20,2:30,5.2,95,0.76,0
1,25/07/20,3:00,4.7,95,0.76,0
1,25/07/20,3:30,4.8,95,1.02,0
1,25/07/20,4:00,4.8,96,0.51,0
1,25/07/20,4:30,5.1,96,0.00,0
1,25/07/20,5:00,5.3,95,0.25,0
1,25/07/20,5:30,5.3,94,0.00,0
1,25/07/20,6:00,5.3,94,0.00,0
1,25/07/20,6:30,5.4,95,0.00,0
1,25/07/20,7:00,5.5,94,0.00,0
1,25/07/20,7:30,5.4,93,0.00,0
1,25/07/20,8:00,5.4,92,0.00,7
1,25/07/20,8:30,5.3,92,0.00,43
1,25/07/20,9:00,5.8,90,0.00,131
1,25/07/20,9:30,6.6,87,0.00,234
1,25/07/20,10:00,7.3,83,0.00,340
1,25/07/20,10:30,8.2,81,0.00,436
1,25/07/20,11:00,9.1,76,0.00,510
1,25/07/20,11:30,9.8,73,0.00,559
1,25/07/20,12:00,10.2,70,0.00,598
1,25/07/20,12:30,10.8,66,0.00,616
1,25/07/20,13:00,11.3,62,0.00,618
1,25/07/20,13:30,11.8,60,0.00,606
1,25/07/20,14:00,12.4,53,0.00,580
1,25/07/20,14:30,12.3,52,0.00,537
1,25/07/20,15:00,12.6,58,0.00,478
1,25/07/20,15:30,12.8,59,0.00,409
1,25/07/20,16:00,12.5,57,0.00,326
1,25/07/20,16:30,12.3,56,0.00,235
1,25/07/20,17:00,11.9,60,0.00,126
1,25/07/20,17:30,11.3,57,0.00,36
1,25/07/20,18:00,9.6,66,0.00,9
1,25/07/20,18:30,8.3,71,0.00,0
1,25/07/20,19:00,8.2,69,0.00,0
1,25/07/20,19:30,7.5,72,0.00,0
1,25/07/20,20:00,7.3,72,0.00,0
1,25/07/20,20:30,6.7,74,0.00,0
1,25/07/20,21:00,7.3,69,0.00,0
1,25/07/20,21:30,7.4,68,0.00,0
1,25/07/20,22:00,6.5,72,0.00,0
1,25/07/20,22:30,6.0,74,0.00,0
1,25/07/20,23:00,5.8,75,0.00,0
1,25/07/20,23:30,5.8,75,0.00,0
1,26/07/20,00:00,6.6,72,0.00,0
1,26/07/20,0:30,6.4,73,0.00,0
1,26/07/20,1:00,6.7,71,0.00,0
1,26/07/20,1:30,6.2,73,0.00,0
1,26/07/20,2:00,5.7,75,0.00,0
1,26/07/20,2:30,6.1,73,0.00,0
1,26/07/20,3:00,5.7,75,0.00,0
1,26/07/20,3:30,5.4,76,0.00,0
1,26/07/20,4:00,5.3,76,0.00,0
1,26/07/20,4:30,5.4,76,0.00,0
1,26/07/20,5:00,5.4,77,0.00,0
1,26/07/20,5:30,4.3,81,0.00,0
1,26/07/20,6:00,4.4,85,0.00,0
1,26/07/20,6:30,4.6,83,0.00,0
1,26/07/20,7:00,4.4,84,0.00,0
1,26/07/20,7:30,4.7,84,0.00,0
1,26/07/20,8:00,6.1,78,0.00,18
1,26/07/20,8:30,5.6,81,0.00,91
1,26/07/20,9:00,6.2,82,0.00,200
1,26/07/20,9:30,7.2,80,0.00,305
1,26/07/20,10:00,7.3,82,0.00,390
1,26/07/20,10:30,8.8,79,0.00,465
1,26/07/20,11:00,10.0,71,0.00,528
1,26/07/20,11:30,10.9,69,0.00,577
1,26/07/20,12:00,11.7,66,0.00,611
1,26/07/20,12:30,12.8,65,0.00,627
1,26/07/20,13:00,13.1,63,0.00,637
1,26/07/20,13:30,13.9,61,0.00,596
1,26/07/20,14:00,14.7,54,0.00,613
1,26/07/20,14:30,14.6,53,0.00,550
1,26/07/20,15:00,14.6,51,0.00,461
1,26/07/20,15:30,14.8,52,0.00,424
1,26/07/20,16:00,15.0,55,0.00,331
1,26/07/20,16:30,14.8,57,0.00,238
1,26/07/20,17:00,14.5,55,0.00,130
1,26/07/20,17:30,13.6,57,0.00,40
1,26/07/20,18:00,11.9,63,0.00,7
1,26/07/20,18:30,11.3,64,0.00,0
1,26/07/20,19:00,10.6,68,0.00,0
1,26/07/20,19:30,10.0,71,0.00,0
1,26/07/20,20:00,10.4,70,0.00,0
1,26/07/20,20:30,10.7,70,0.00,0
1,26/07/20,21:00,10.4,70,0.00,0
1,26/07/20,21:30,9.9,72,0.00,0
1,26/07/20,22:00,9.2,75,0.00,0
1,26/07/20,22:30,9.2,75,0.00,0
1,26/07/20,23:00,8.8,77,0.00,0
1,26/07/20,23:30,9.1,76,0.00,0
1,27/07/20,00:00,9.1,76,0.00,0
1,27/07/20,0:30,8.8,78,0.00,0
1,27/07/20,1:00,9.1,76,0.00,0
1,27/07/20,1:30,9.8,74,0.00,0
1,27/07/20,2:00,9.6,75,0.00,0
1,27/07/20,2:30,9.7,74,0.00,0
1,27/07/20,3:00,9.7,74,0.00,0
1,27/07/20,3:30,9.1,75,0.00,0
1,27/07/20,4:00,9.6,74,0.00,0
1,27/07/20,4:30,9.9,73,0.00,0
1,27/07/20,5:00,9.6,75,0.00,0
1,27/07/20,5:30,9.7,74,0.00,0
1,27/07/20,6:00,9.6,75,0.00,0
1,27/07/20,6:30,9.5,75,0.00,0
1,27/07/20,7:00,9.1,77,0.00,0
1,27/07/20,7:30,9.0,78,0.00,0
1,27/07/20,8:00,9.1,79,0.00,30
1,27/07/20,8:30,10.8,76,0.00,128
1,27/07/20,9:00,10.6,78,0.00,121
1,27/07/20,9:30,11.1,77,0.00,178
1,27/07/20,10:00,13.2,72,0.00,318
1,27/07/20,10:30,13.9,70,0.00,432
1,27/07/20,11:00,13.8,73,0.00,348
1,27/07/20,11:30,14.3,71,0.00,313
1,27/07/20,12:00,15.1,68,0.00,408
1,27/07/20,12:30,14.7,67,0.00,262
1,27/07/20,13:00,14.9,65,0.00,252
1,27/07/20,13:30,15.1,64,0.00,246
1,27/07/20,14:00,15.8,64,0.00,281
1,27/07/20,14:30,14.7,68,0.00,213
1,27/07/20,15:00,14.0,68,0.00,145
1,27/07/20,15:30,13.8,66,0.00,153
1,27/07/20,16:00,13.8,68,0.00,145
1,27/07/20,16:30,13.4,75,0.00,73
1,27/07/20,17:00,13.1,76,0.00,51
1,27/07/20,17:30,12.6,76,0.00,16
1,27/07/20,18:00,12.3,72,0.00,3
1,27/07/20,18:30,12.2,73,0.00,0
1,27/07/20,19:00,11.7,79,0.00,0
1,27/07/20,19:30,11.4,80,0.00,0
1,27/07/20,20:00,11.1,82,0.25,0
1,27/07/20,20:30,10.9,82,0.00,0
1,27/07/20,21:00,11.1,82,0.00,0
1,27/07/20,21:30,10.8,83,0.00,0
1,27/07/20,22:00,10.6,86,0.00,0
1,27/07/20,22:30,10.5,86,0.00,0
1,27/07/20,23:00,10.1,90,0.25,0
1,27/07/20,23:30,10.0,90,0.00,0
1,28/07/20,00:00,9.8,88,0.00,0
1,28/07/20,0:30,9.7,86,0.00,0
1,28/07/20,1:00,9.7,89,0.00,0
1,28/07/20,1:30,9.8,91,0.00,0
1,28/07/20,2:00,9.7,93,0.00,0
1,28/07/20,2:30,9.8,90,0.00,0
1,28/07/20,3:00,9.2,93,0.00,0
1,28/07/20,3:30,8.7,93,0.00,0
1,28/07/20,4:00,8.2,79,0.00,0
1,28/07/20,4:30,7.1,82,0.00,0
1,28/07/20,5:00,6.3,83,0.00,0
1,28/07/20,5:30,5.6,85,0.00,0
1,28/07/20,6:00,5.0,85,0.00,0
1,28/07/20,6:30,3.9,89,0.00,0
1,28/07/20,7:00,3.3,90,0.00,0
1,28/07/20,7:30,3.0,91,0.00,0
1,28/07/20,8:00,3.2,91,0.00,25
1,28/07/20,8:30,3.6,91,0.00,75
1,28/07/20,9:00,4.1,90,0.00,157
1,28/07/20,9:30,5.1,85,0.00,314
1,28/07/20,10:00,5.8,81,0.00,408
1,28/07/20,10:30,6.5,71,0.00,487
1,28/07/20,11:00,6.7,71,0.00,537
1,28/07/20,11:30,7.2,68,0.00,632
1,28/07/20,12:00,8.1,68,0.00,713
1,28/07/20,12:30,7.5,66,0.00,608
1,28/07/20,13:00,8.1,67,0.00,663
1,28/07/20,13:30,8.1,67,0.00,649
1,28/07/20,14:00,8.4,63,0.00,571
1,28/07/20,14:30,8.9,64,0.00,578
1,28/07/20,15:00,9.1,64,0.00,513
1,28/07/20,15:30,9.0,60,0.00,485
1,28/07/20,16:00,8.1,60,0.00,303
1,28/07/20,16:30,8.6,60,0.00,228
1,28/07/20,17:00,8.2,64,0.00,114
1,28/07/20,17:30,7.5,69,0.00,50
1,28/07/20,18:00,6.8,69,0.00,12
1,28/07/20,18:30,5.9,73,0.00,0
1,28/07/20,19:00,5.8,73,0.00,0
1,28/07/20,19:30,6.1,72,0.00,0
1,28/07/20,20:00,6.0,72,0.00,0
1,28/07/20,20:30,5.4,75,0.00,0
1,28/07/20,21:00,5.1,76,0.00,0
1,28/07/20,21:30,4.5,78,0.00,0
1,28/07/20,22:00,3.9,82,0.00,0
1,28/07/20,22:30,3.6,82,0.00,0
1,28/07/20,23:00,3.3,82,0.00,0
1,28/07/20,23:30,3.2,82,0.00,0
1,29/07/20,00:00,2.8,83,0.00,0
1,29/07/20,0:30,2.9,82,0.00,0
1,29/07/20,1:00,2.2,84,0.00,0
1,29/07/20,1:30,1.9,86,0.00,0
1,29/07/20,2:00,1.2,84,0.00,0
1,29/07/20,2:30,1.5,82,0.00,0
1,29/07/20,3:00,1.2,86,0.00,0
1,29/07/20,3:30,0.8,89,0.00,0
1,29/07/20,4:00,0.9,91,0.00,0
1,29/07/20,4:30,1.1,89,0.00,0
1,29/07/20,5:00,0.7,89,0.00,0
1,29/07/20,5:30,0.6,89,0.00,0
1,29/07/20,6:00,0.8,88,0.00,0
1,29/07/20,6:30,0.6,88,0.00,0
1,29/07/20,7:00,0.6,87,0.00,0
1,29/07/20,7:30,0.6,87,0.00,1
1,29/07/20,8:00,2.1,82,0.00,30
1,29/07/20,8:30,2.9,79,0.00,131
1,29/07/20,9:00,3.6,78,0.00,238
1,29/07/20,9:30,3.4,78,0.00,327
1,29/07/20,10:00,4.3,75,0.00,413
1,29/07/20,10:30,5.7,71,0.00,489
1,29/07/20,11:00,6.3,67,0.00,552
1,29/07/20,11:30,7.1,67,0.00,601
1,29/07/20,12:00,7.8,65,0.00,637
1,29/07/20,12:30,8.8,64,0.00,653
1,29/07/20,13:00,8.8,65,0.00,654
1,29/07/20,13:30,9.6,63,0.00,639
1,29/07/20,14:00,9.7,63,0.00,608
1,29/07/20,14:30,10.3,62,0.00,562
1,29/07/20,15:00,10.6,62,0.00,502
1,29/07/20,15:30,10.6,61,0.00,429
1,29/07/20,16:00,10.4,60,0.00,346
1,29/07/20,16:30,10.7,61,0.00,253
1,29/07/20,17:00,10.2,61,0.00,143
1,29/07/20,17:30,9.4,63,0.00,47
1,29/07/20,18:00,8.1,66,0.00,10
1,29/07/20,18:30,7.4,69,0.00,0
1,29/07/20,19:00,6.9,71,0.00,0
1,29/07/20,19:30,6.1,74,0.00,0
1,29/07/20,20:00,6.0,76,0.00,0
1,29/07/20,20:30,5.9,76,0.00,0
1,29/07/20,21:00,5.7,78,0.00,0
1,29/07/20,21:30,5.2,80,0.00,0
1,29/07/20,22:00,5.4,79,0.00,0
1,29/07/20,22:30,5.4,79,0.00,0
1,29/07/20,23:00,5.5,79,0.00,0
1,29/07/20,23:30,5.6,79,0.00,0
1,30/07/20,00:00,4.5,82,0.00,0
1,30/07/20,0:30,3.7,84,0.00,0
1,30/07/20,1:00,4.3,85,0.00,0
1,30/07/20,1:30,4.3,84,0.00,0
1,30/07/20,2:00,4.1,84,0.00,0
1,30/07/20,2:30,3.6,85,0.00,0
1,30/07/20,3:00,2.9,88,0.00,0
1,30/07/20,3:30,2.8,87,0.00,0
1,30/07/20,4:00,2.8,87,0.00,0
1,30/07/20,4:30,3.3,88,0.00,0
1,30/07/20,5:00,3.2,86,0.00,0
1,30/07/20,5:30,3.6,86,0.00,0
1,30/07/20,6:00,3.4,86,0.00,0
1,30/07/20,6:30,4.1,85,0.00,0
1,30/07/20,7:00,4.3,86,0.00,0
1,30/07/20,7:30,4.3,85,0.00,1
1,30/07/20,8:00,4.8,84,0.00,24
1,30/07/20,8:30,5.7,84,0.00,108
1,30/07/20,9:00,6.6,83,0.00,222
1,30/07/20,9:30,7.6,78,0.00,329
1,30/07/20,10:00,8.4,75,0.00,419
1,30/07/20,10:30,9.1,73,0.00,496
1,30/07/20,11:00,10.0,70,0.00,559
1,30/07/20,11:30,10.9,70,0.00,608
1,30/07/20,12:00,11.8,63,0.00,641
1,30/07/20,12:30,12.4,62,0.00,658
1,30/07/20,13:00,12.9,60,0.00,661
1,30/07/20,13:30,13.1,55,0.00,647
1,30/07/20,14:00,13.6,59,0.00,617
1,30/07/20,14:30,13.4,58,0.00,571
1,30/07/20,15:00,13.3,57,0.00,509
1,30/07/20,15:30,13.2,60,0.00,436
1,30/07/20,16:00,13.3,61,0.00,350
1,30/07/20,16:30,13.3,63,0.00,258
1,30/07/20,17:00,13.1,63,0.00,148
1,30/07/20,17:30,12.6,64,0.00,54
1,30/07/20,18:00,11.3,68,0.00,13
1,30/07/20,18:30,10.4,73,0.00,0
1,30/07/20,19:00,9.7,76,0.00,0
1,30/07/20,19:30,9.2,78,0.00,0
1,30/07/20,20:00,9.1,80,0.00,0
1,30/07/20,20:30,8.8,82,0.00,0
1,30/07/20,21:00,8.6,83,0.00,0
1,30/07/20,21:30,8.2,85,0.00,0
1,30/07/20,22:00,8.1,86,0.00,0
1,30/07/20,22:30,8.0,87,0.00,0
1,30/07/20,23:00,8.1,87,0.00,0
1,30/07/20,23:30,7.6,89,0.00,0
1,31/07/20,00:00,7.7,88,0.00,0
1,31/07/20,0:30,7.9,88,0.00,0
1,31/07/20,1:00,8.7,86,0.00,0
1,31/07/20,1:30,9.0,87,0.00,0
1,31/07/20,2:00,8.8,88,0.00,0
1,31/07/20,2:30,8.6,89,0.00,0
1,31/07/20,3:00,8.3,91,0.00,0
1,31/07/20,3:30,7.9,92,0.00,0
1,31/07/20,4:00,7.8,91,0.00,0
1,31/07/20,4:30,7.4,92,0.00,0
1,31/07/20,5:00,7.3,93,0.00,0
1,31/07/20,5:30,7.0,93,0.00,0
1,31/07/20,6:00,7.1,93,0.00,0
1,31/07/20,6:30,7.1,92,0.00,0
1,31/07/20,7:00,6.8,93,0.00,0
1,31/07/20,7:30,6.8,92,0.00,2
1,31/07/20,8:00,6.6,92,0.00,34
1,31/07/20,8:30,7.9,89,0.00,127
1,31/07/20,9:00,8.8,87,0.00,219
1,31/07/20,9:30,10.2,83,0.00,317
1,31/07/20,10:00,11.3,79,0.00,399
1,31/07/20,10:30,11.4,79,0.00,476
1,31/07/20,11:00,12.8,76,0.00,540
1,31/07/20,11:30,13.9,74,0.00,586
1,31/07/20,12:00,15.3,72,0.00,618
1,31/07/20,12:30,16.1,67,0.00,635
1,31/07/20,13:00,16.4,65,0.00,431
1,31/07/20,13:30,17.0,64,0.00,407
1,31/07/20,14:00,17.4,63,0.00,418
1,31/07/20,14:30,17.8,66,0.00,345
1,31/07/20,15:00,17.7,63,0.00,291
1,31/07/20,15:30,17.9,64,0.00,325
1,31/07/20,16:00,18.1,63,0.00,246
1,31/07/20,16:30,18.4,62,0.00,206
1,31/07/20,17:00,17.9,65,0.00,121
1,31/07/20,17:30,17.6,66,0.00,60
1,31/07/20,18:00,15.9,73,0.00,12
1,31/07/20,18:30,15.3,76,0.00,0
1,31/07/20,19:00,15.1,77,0.00,0
1,31/07/20,19:30,14.7,78,0.00,0
1,31/07/20,20:00,13.4,85,2.29,0
1,31/07/20,20:30,13.5,84,0.25,0
1,31/07/20,21:00,13.3,86,0.25,0
1,31/07/20,21:30,13.3,86,0.00,0
1,31/07/20,22:00,13.3,85,0.51,0
1,31/07/20,22:30,13.1,87,0.25,0
1,31/07/20,23:00,13.1,86,0.25,0
1,31/07/20,23:30,13.1,85,0.00,0
1,01/08/20,00:00,13.2,85,0.00,0
1,01/08/20,0:30,13.2,83,0.00,0
1,01/08/20,1:00,13.5,81,0.00,0
1,01/08/20,1:30,13.6,80,0.00,0
1,01/08/20,2:00,13.3,82,0.00,0
1,01/08/20,2:30,13.3,82,0.00,0
1,01/08/20,3:00,13.3,82,0.00,0
1,01/08/20,3:30,13.1,84,0.00,0
1,01/08/20,4:00,13.4,82,0.00,0
1,01/08/20,4:30,13.4,82,0.00,0
1,01/08/20,5:00,14.0,80,0.00,0
1,01/08/20,5:30,13.8,81,0.00,0
1,01/08/20,6:00,13.3,83,0.00,0
1,01/08/20,6:30,14.0,80,0.00,0
1,01/08/20,7:00,14.2,79,0.00,0
1,01/08/20,7:30,13.9,80,0.00,2
1,01/08/20,8:00,14.5,78,0.00,30
1,01/08/20,8:30,14.8,77,0.00,106
1,01/08/20,9:00,15.4,77,0.00,116
1,01/08/20,9:30,16.7,73,0.00,271
1,01/08/20,10:00,17.2,72,0.00,372
1,01/08/20,10:30,17.6,71,0.00,412
1,01/08/20,11:00,17.8,71,0.00,509
1,01/08/20,11:30,18.2,72,0.00,549
1,01/08/20,12:00,18.6,73,0.00,596
1,01/08/20,12:30,19.2,73,0.00,617
1,01/08/20,13:00,20.1,70,0.00,619
1,01/08/20,13:30,20.4,68,0.00,604
1,01/08/20,14:00,20.9,70,0.00,573
1,01/08/20,14:30,21.6,64,0.00,531
1,01/08/20,15:00,21.9,66,0.00,474
1,01/08/20,15:30,22.0,61,0.00,403
1,01/08/20,16:00,21.9,60,0.00,323
1,01/08/20,16:30,21.7,61,0.00,235
1,01/08/20,17:00,20.8,63,0.00,136
1,01/08/20,17:30,20.0,64,0.00,52
1,01/08/20,18:00,18.4,72,0.00,13
1,01/08/20,18:30,17.6,76,0.00,0
1,01/08/20,19:00,17.2,78,0.00,0
1,01/08/20,19:30,16.7,80,0.00,0
1,01/08/20,20:00,16.2,81,0.00,0
1,01/08/20,20:30,15.8,83,0.00,0
1,01/08/20,21:00,15.4,85,0.00,0
1,01/08/20,21:30,15.4,85,0.00,0
1,01/08/20,22:00,14.6,87,0.00,0
1,01/08/20,22:30,14.3,88,0.00,0
1,01/08/20,23:00,14.2,88,0.00,0
1,01/08/20,23:30,14.5,88,0.00,0
1,02/08/20,00:00,13.9,89,0.00,0
1,02/08/20,0:30,14.3,88,0.00,0
1,02/08/20,1:00,13.7,89,0.00,0
1,02/08/20,1:30,14.1,89,0.00,0
1,02/08/20,2:00,14.1,87,0.00,0
1,02/08/20,2:30,14.2,87,0.00,0
1,02/08/20,3:00,13.8,87,0.00,0
1,02/08/20,3:30,13.6,87,0.00,0
1,02/08/20,4:00,13.8,85,0.00,0
1,02/08/20,4:30,14.1,83,0.00,0
1,02/08/20,5:00,14.0,83,0.00,0
1,02/08/20,5:30,14.3,82,0.00,0
1,02/08/20,6:00,14.6,80,0.00,0
1,02/08/20,6:30,15.3,76,0.00,0
1,02/08/20,7:00,15.3,76,0.00,0
1,02/08/20,7:30,15.4,74,0.00,0
1,02/08/20,8:00,15.2,75,0.00,13
1,02/08/20,8:30,15.2,74,0.00,48
1,02/08/20,9:00,15.7,73,0.00,97
1,02/08/20,9:30,16.5,72,0.00,243
1,02/08/20,10:00,16.9,70,0.00,301
1,02/08/20,10:30,17.4,69,0.00,344
1,02/08/20,11:00,19.7,67,0.00,482
1,02/08/20,11:30,19.8,68,0.00,566
1,02/08/20,12:00,20.5,69,0.00,520
1,02/08/20,12:30,21.1,68,0.00,450
1,02/08/20,13:00,21.7,68,0.00,426
1,02/08/20,13:30,22.2,69,0.00,396
1,02/08/20,14:00,23.4,68,0.00,477
1,02/08/20,14:30,24.3,62,0.00,358
1,02/08/20,15:00,24.7,62,0.00,464
1,02/08/20,15:30,24.9,60,0.00,401
1,02/08/20,16:00,25.0,61,0.00,329
1,02/08/20,16:30,25.3,57,0.00,239
1,02/08/20,17:00,25.0,61,0.00,139
1,02/08/20,17:30,23.5,67,0.00,55
1,02/08/20,18:00,22.3,71,0.00,13
1,02/08/20,18:30,21.4,74,0.00,0
1,02/08/20,19:00,21.2,76,0.00,0
1,02/08/20,19:30,20.7,78,0.00,0
1,02/08/20,20:00,20.3,80,0.00,0
1,02/08/20,20:30,19.9,81,0.00,0
1,02/08/20,21:00,19.9,80,0.00,0
1,02/08/20,21:30,20.2,77,0.00,0
